,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
mp-10103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821e-06,,,,,,
mp-10182,0.0,0.0,0.0,0.0,0.0,2.151e-05,3.602e-05,,,,,,,,,,,,,,,
mp-10250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-10251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.712e-06,2.685e-06,1.055e-05,1.171e-05,1.327e-05,1.488e-05,2.199e-05,1.918e-05,3.1e-05,3.317e-05,3.76e-05
mp-10485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.298e-06,3.287e-06,5.726e-06,8.169e-05,0.0001038,,,,,,,,,
mp-10499,0.0,0.0,0.0,3.811e-06,1.638e-05,2.177e-05,3.387e-05,6.198e-05,6.581e-05,9.809e-05,0.0001155,0.0001426,0.0001481,0.0001725,0.0002006,0.000226,0.0002373,0.0002585,0.0002744,0.0002925,0.000293,0.0003273
mp-10517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979e-06,2e-05,2.409e-05,3.695e-05,4.824e-05,4.869e-05,6.805e-05,6.822e-05,8.972e-05,0.000111,0.0001073,9.942e-05,0.0001252
mp-10520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.979e-06,6.009e-06,1.127e-05,1.914e-05,4.926e-05,5.759e-05,8.799e-05,0.0001004,0.0001083,0.0001269
mp-10555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.988e-07,1.264e-06,1.248e-05,1.725e-05,,,,,,
mp-10556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.896e-06,0.0,1.039e-05,,,
mp-10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.759e-06,5.136e-05,6.485e-05,,,,,,,,,
mp-10616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
mp-10620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-10814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mp-10970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.975e-07,7.488e-06,2.334e-06,6.528e-06,1.162e-05,1.649e-05,1.959e-05,2.032e-05,2.926e-05
mp-10971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.925e-07,5.835e-07,2.32e-06,4.885e-06,1.27e-05,1.103e-05,1.105e-05,2.008e-05
mp-11175,6.063e-06,1.921e-05,3.37e-05,5.821e-05,,,,,,,,,,,,,,,,,,
mp-11189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244e-06,1.853e-05,2.034e-05,,,
mp-1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1153,0.0,0.0,0.0,0.0,0.0,0.0,2.591e-05,5.827e-05,7.527e-05,8.961e-05,,,,,,,,,,,,
mp-11582,0.0,0.0,0.0,1.981e-05,,,,,,,,,,,,,,,,,,
mp-12160,0.0,0.0,0.0,0.0,0.0,4.319e-06,5.825e-06,1.161e-05,1.185e-05,1.907e-05,2.922e-05,3.164e-05,4.413e-05,,,,,,,,,
mp-12240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
mp-12263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.603e-05,6.553e-05,,,,,,,,,,,,
mp-12403,0.0,0.0,0.0,1.072e-05,,,,,,,,,,,,,,,,,,
mp-12448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-12449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-12450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-12451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-12525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-12558,0.0,0.0,0.0,0.0,0.0,0.0,4.68e-06,,,,,,,,,,,,,,,
mp-12645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302e-06,2.888e-06,6.172e-06,1.179e-05,1.072e-05,1.337e-05,1.418e-05,1.954e-05,3.199e-05,3.132e-05
mp-12829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473e-06,,,,,,,,,
mp-13182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52e-06,1.741e-06,2.344e-06,7.499e-06,7.641e-05,0.0001036
mp-13276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662e-06,0.0,0.0,,,,,,
mp-13277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.539e-06,6.147e-06,5.906e-05,,,,,,,,,
mp-13634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mp-13725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.949e-06,1.542e-05,5.273e-05,,,,,,
mp-13772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1378,0.0,0.0,0.0,0.0,0.0,0.0,2.967e-05,,,,,,,,,,,,,,,
mp-13843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.516e-06,2.064e-05,2.982e-05,4.741e-05,5.543e-05,7.923e-05,8.529e-05,0.0001011,0.000117,0.0001246,,,
mp-13944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.752e-06,8.665e-06,1.483e-05,2.484e-05,2.823e-05,4.708e-05,5.247e-05,6.267e-05,7.28e-05
mp-13985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322e-06,9.405e-06,2.034e-05,,,,,,,,,
mp-13986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577e-06,3.339e-06,6.27e-06,3.929e-05,,,,,,,,,
mp-14023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.318e-05,5.597e-05,,,,,,,,,
mp-14115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-14232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-14363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-14364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-14399,0.0,0.0,0.0,0.0,0.0,0.0,7.318e-06,1.464e-05,5.244e-05,3.574e-05,5.25e-05,4.685e-05,5.009e-05,8.883e-05,0.0001281,0.0001437,0.0001766,0.0001735,0.0001873,0.0002376,0.000271,0.0002609
mp-14476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-14484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
mp-14488,0.0,0.0,0.0,0.0,1.032e-05,8.313e-06,2.013e-05,2.115e-05,4.169e-05,4.691e-05,4.617e-05,0.0,6.079e-05,,,,,,,,,
mp-14495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.972e-06,4.8e-06,1.515e-05,3.214e-05,,,,,,,,,
mp-14591,0.0,0.0,2.2e-06,2.591e-05,,,,,,,,,,,,,,,,,,
mp-14638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-14646,0.0,0.0,0.0,0.0,0.0,9.006e-06,1.761e-05,2.286e-05,3.799e-05,3.543e-05,,,,,,,,,,,,
mp-14704,0.0,0.0,0.0,0.0,0.0,3.957e-06,5.634e-06,9.115e-06,1.363e-05,1.902e-05,3.059e-05,3.831e-05,4.599e-05,,,,,,,,,
mp-14712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658e-06,1.167e-05,2.868e-05,4.559e-05,5.78e-05,7.425e-05,8.757e-05,9.674e-05,0.0001113,0.0001203,,,
mp-14753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965e-06,5.32e-06,1.044e-05,1.74e-05,3.111e-05,4.398e-05,5.457e-05,6.627e-05,8.124e-05,9.407e-05,0.0001108,0.0001274,0.0001396
mp-14827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.406e-06,1.117e-05,2.149e-05,3.188e-05,5.015e-05,6.523e-05,8.004e-05,9.391e-05,0.0001097,0.0001272,0.0001412,0.0001679
mp-14854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-14871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888e-06,1.058e-05,1.919e-05,2.929e-05,4.42e-05,8.057e-05,,,,,,
mp-15079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86e-05,2.197e-06,,,
mp-15254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168e-06,1.558e-05,2.389e-05,3.095e-05,4.23e-05,4.396e-05,6.121e-05,6.894e-05,,,,,,
mp-15349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945e-06,2.413e-06,1.781e-05,9.766e-05,,,
mp-15362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657e-06,4.678e-06,9.518e-06
mp-15472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-15543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
mp-15549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-15558,0.0,0.0,0.0,0.0,0.0,0.0,2.284e-06,8.436e-06,9.831e-06,1.894e-05,2.37e-05,3.488e-05,4.533e-05,5.575e-05,6.437e-05,9.184e-05,,,,,,
mp-15788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.643e-06,2.531e-06,1.185e-05,1.455e-05,1.421e-05,7.888e-05,,,
mp-15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.302e-06,5.534e-06,1.002e-05,1.364e-05,2.065e-05,6.756e-05,,,
mp-15790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612e-06,3.222e-06,5.397e-06,6.252e-06,1.294e-05,1.903e-05,8.958e-05,,,
mp-15791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.572e-06,2.86e-06,4.418e-06,1.141e-05,1.086e-05,2.002e-05,2.109e-05,4.122e-05,0.0001369
mp-15793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19e-06,7.076e-06,1.108e-05,6.555e-05,,,,,,
mp-15794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105e-06,9.367e-06,1.627e-05,3.174e-05,1.461e-05,0.0001053,0.0001157,,,
mp-15795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.298e-06,6.71e-06,6.533e-06,1.427e-05,,,,,,
mp-15796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707e-06,3.992e-06,6.43e-06,6.711e-06,1.139e-05,1.112e-05,2.113e-05,5.927e-05,,,
mp-15797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672e-06,3.301e-06,5.829e-06,1.382e-05,1.815e-05,1.968e-05,8.191e-05,,,
mp-15845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.026e-05,,,,,,,,,,,,
mp-15960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56e-06,1.264e-05,2.573e-05,4.248e-05,5.872e-05,6.821e-05,8.619e-05,9.562e-05,0.0001149,0.0001363,0.0001519
mp-15988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615e-06,4.855e-05,,,,,,,,,
mp-15999,0.0,0.0,0.0,0.0,0.0,3.618e-05,4.432e-05,,,,,,,,,,,,,,,
mp-16055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462e-06,1.177e-05,1.741e-05,2.179e-05,4.053e-05,3.756e-05,8.709e-05,4.962e-05,,,
mp-16264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571e-06,,,,,,,,,
mp-16577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
mp-16691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36e-06,0.0,5.855e-06,8.424e-06,1.073e-05,2.233e-05,1.892e-05,3.379e-05,3.44e-05,4.933e-05,5.53e-05,6.547e-05
mp-16792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-16804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-16872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.365e-06,4.262e-06,7.26e-05,,,
mp-16947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.653e-06,0.0,6.766e-06,1.07e-05,4.475e-05,,,
mp-16996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192e-06,3.178e-06,8.114e-06,5.301e-05,,,
mp-17056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.371e-05,,,,,,,,,
mp-17208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.829e-06,7.408e-06,1.723e-05,2.193e-05,3.077e-05,4.008e-05,5.188e-05,,,
mp-17240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-17288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.201e-06,,,,,,
mp-17685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
mp-17718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.182e-06,8.67e-06,,,
mp-17774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mp-17807,0.0,0.0,0.0,0.0,4.151e-06,9.846e-06,1.735e-05,0.0,3.916e-05,3.722e-05,4.596e-06,6.809e-05,7.321e-05,0.0,0.0001003,0.0001093,0.0001405,0.0,0.0,,,
mp-17854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033e-06,3.09e-06,0.0,0.0,1.131e-05,7.757e-05
mp-18037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.792e-06,,,,,,,,,
mp-18048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789e-05,5.011e-05,,,,,,,,,
mp-18147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52e-06,5.379e-06,9.366e-06,1.18e-05,1.889e-05,3.457e-05,9.619e-05
mp-18194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.226e-06,2.908e-05,5.141e-05,6.209e-05,9.468e-05,,,
mp-18220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988e-06,4.662e-06,7.961e-06,4.226e-06,1.044e-05
mp-18274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-18422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mp-18495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068e-05,3.586e-05,3.69e-05,,,,,,
mp-18640,0.0,0.0,0.0,0.0,0.0,4.362e-06,7.124e-06,7.427e-06,2.051e-05,1.575e-05,4.3e-05,8.357e-05,0.0001003,0.0001052,0.0001427,0.0001635,0.0001778,0.0002557,0.0002674,0.0002978,0.0003157,0.0002932
mp-18711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066e-06,8.595e-06,2.949e-05,4.293e-05,5.47e-05,8.022e-05,,,
mp-1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671e-06,1.757e-05,4.285e-05,6.344e-05,8.354e-05,9.802e-05,0.0001096,,,
mp-19896,0.0,0.0,0.0,0.0,0.0,3.723e-05,5.499e-05,,,,,,,,,,,,,,,
mp-19970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375e-06,6.428e-05,,,,,,,,,
mp-20187,0.0,0.0,0.0,4.272e-05,,,,,,,,,,,,,,,,,,
mp-20310,0.0,0.0,8.673e-07,4.619e-05,,,,,,,,,,,,,,,,,,
mp-2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171e-06,1.471e-05,2.598e-05,,,,,,,,,,,,
mp-20782,0.0,,,,,,,,,,,,,,,,,,,,,
mp-21496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-22170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231e-05,4.96e-05,6.379e-05,6.6e-05,7.585e-05,8.608e-05,9.853e-05,,,,,,
mp-22450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-2251,0.0,0.0,0.0,3.957e-06,8.782e-06,1.358e-05,1.965e-05,2.505e-05,6.166e-05,8.06e-05,,,,,,,,,,,,
mp-22538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705e-06,1.419e-05,5.365e-05,,,,,,,,,
mp-22694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
mp-2286,0.0,0.0,0.0,0.0,0.0,2.035e-06,3.239e-05,5.44e-05,7.464e-05,9.238e-05,,,,,,,,,,,,
mp-22899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424e-06,7.887e-06,,,,,,,,,,,,
mp-22905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.282e-06,7.974e-06,7.626e-05,,,,,,
mp-22955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952e-06,6.131e-06,3.294e-05,,,,,,,,,,,,
mp-22961,0.0,0.0,0.0,0.0,0.0,3.024e-06,9.383e-06,,,,,,,,,,,,,,,
mp-22967,0.0,0.0,0.0,0.0,0.0,0.0,3.767e-06,7.533e-06,1.912e-05,3.862e-05,,,,,,,,,,,,
mp-22983,0.0,0.0,0.0,1.608e-05,,,,,,,,,,,,,,,,,,
mp-22994,0.0,0.0,0.0,0.0,0.0,0.0,1.452e-05,,,,,,,,,,,,,,,
mp-23057,0.0,0.0,0.0,0.0,0.0,5.804e-06,0.0,,,,,,,,,,,,,,,
mp-23122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.741e-06,6.13e-06,1.017e-05,1.793e-05,2.966e-05,3.238e-05,3.996e-05,5.005e-05,6.352e-05,7.291e-05,8.454e-05,9.239e-05,9.628e-05,0.0001099
mp-23259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.769e-06,8.736e-06,,,,,,,,,
mp-23364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
mp-23384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
mp-23416,0.0,0.0,0.0,0.0,0.0,0.0,2.278e-05,,,,,,,,,,,,,,,
mp-2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187e-06,6.452e-06,1.31e-05,2.563e-05,3.572e-05,5.218e-05,6.96e-05,,,,,,
mp-23421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444e-06,2.932e-06,5.811e-06,2.445e-05,,,,,,
mp-23497,0.0,0.0,0.0,9.347e-06,,,,,,,,,,,,,,,,,,
mp-23582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.494e-06,4.057e-06,5.684e-06,1.225e-05,1.919e-05,9.056e-05,0.000101,,,
mp-23626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068e-05,4.603e-05,,,,,,,,,,,,
mp-23648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.756e-06,9.549e-06,2.051e-05,1.947e-05,3.595e-05,5.934e-05,7.016e-05,0.0001528
mp-2412,0.0,,,,,,,,,,,,,,,,,,,,,
mp-2530,0.0,0.0,0.0,0.0,2.051e-05,5.183e-05,7.061e-05,9.375e-05,0.000116,0.0001368,,,,,,,,,,,,
mp-25929,0.0,0.0,0.0,2.419e-06,6.39e-06,1.98e-05,2.824e-05,,,,,,,,,,,,,,,
mp-26129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.065e-06,2.921e-05,,,
mp-2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879e-06,0.0001205,0.0001421,,,,,,,,,
mp-26701,0.0,0.0,5.008e-06,8.008e-06,0.0,1.89e-05,2.704e-05,,,,,,,,,,,,,,,
mp-26702,0.0,0.0,0.0,0.0,2.261e-06,1.583e-05,1.163e-05,3.408e-05,5.979e-05,6.758e-05,7.978e-05,0.0001044,0.0001301,0.0001252,0.0001548,0.0001698,0.0001836,0.0001965,0.0002062,0.0002367,0.0002596,0.0002675
mp-26725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
mp-26855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.461e-06,4.075e-06,1.689e-06,5.139e-05,5.695e-05,,,,,,
